selection,view,channel,begin_time_s,end_time_s,begin_path,file_offset_s,inband_power_d_b_fs,f_rms_amp_u,common_name,species_code,confidence
319,Waveform 1,1,146613,146616,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2613,NA,218.456,whine,bobof_whine,0.9613
319,Spectrogram 1,1,146613,146616,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2613,-43.49,NA,whine,bobof_whine,0.9613
320,Waveform 1,1,146616,146619,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2616,NA,252.446,whine,bobof_whine,0.8738
320,Spectrogram 1,1,146616,146619,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2616,-42.28,NA,whine,bobof_whine,0.8738
321,Waveform 1,1,146619,146622,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2619,NA,205.962,whine,bobof_whine,0.9353
321,Spectrogram 1,1,146619,146622,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2619,-44.03,NA,whine,bobof_whine,0.9353
322,Waveform 1,1,146625,146628,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2625,NA,183.234,whine,bobof_whine,0.9174
322,Spectrogram 1,1,146625,146628,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2625,-45.05,NA,whine,bobof_whine,0.9174
323,Waveform 1,1,146634,146637,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2634,NA,213.951,whine,bobof_whine,0.8032
323,Spectrogram 1,1,146634,146637,D:\Shelburne\May\Sensor 12\20250525\20250525_100000.WAV,2634,-43.69,NA,whine,bobof_whine,0.8032
324,Waveform 1,1,147195,147198,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,495,NA,216.935,whine,bobof_whine,0.8905
324,Spectrogram 1,1,147195,147198,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,495,-43.57,NA,whine,bobof_whine,0.8905
325,Waveform 1,1,147198,147201,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,498,NA,186.421,whine,bobof_whine,0.9704
325,Spectrogram 1,1,147198,147201,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,498,-44.91,NA,whine,bobof_whine,0.9704
326,Waveform 1,1,147234,147237,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,534,NA,132.51,whine,bobof_whine,0.7544
326,Spectrogram 1,1,147234,147237,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,534,-47.87,NA,whine,bobof_whine,0.7544
327,Waveform 1,1,147345,147348,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,645,NA,113.142,whine,bobof_whine,0.957
327,Spectrogram 1,1,147345,147348,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,645,-49.22,NA,whine,bobof_whine,0.957
328,Waveform 1,1,149130,149133,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2430,NA,101.343,whine,bobof_whine,0.865
328,Spectrogram 1,1,149130,149133,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2430,-50.27,NA,whine,bobof_whine,0.865
329,Waveform 1,1,149214,149217,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2514,NA,73.531,whine,bobof_whine,0.8428
329,Spectrogram 1,1,149214,149217,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2514,-52.97,NA,whine,bobof_whine,0.8428
330,Waveform 1,1,149235,149238,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2535,NA,123.089,whine,bobof_whine,0.8807
330,Spectrogram 1,1,149235,149238,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2535,-48.52,NA,whine,bobof_whine,0.8807
331,Waveform 1,1,149238,149241,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2538,NA,134.829,whine,bobof_whine,0.9835
331,Spectrogram 1,1,149238,149241,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2538,-47.71,NA,whine,bobof_whine,0.9835
332,Waveform 1,1,149283,149286,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2583,NA,107.783,whine,bobof_whine,0.9455
332,Spectrogram 1,1,149283,149286,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2583,-49.66,NA,whine,bobof_whine,0.9455
333,Waveform 1,1,149286,149289,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2586,NA,92.996,whine,bobof_whine,0.7694
333,Spectrogram 1,1,149286,149289,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2586,-50.93,NA,whine,bobof_whine,0.7694
334,Waveform 1,1,149322,149325,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2622,NA,187.429,whine,bobof_whine,0.9657
334,Spectrogram 1,1,149322,149325,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2622,-44.85,NA,whine,bobof_whine,0.9657
335,Waveform 1,1,149325,149328,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2625,NA,476.757,whine,bobof_whine,0.8317
335,Spectrogram 1,1,149325,149328,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2625,-36.75,NA,whine,bobof_whine,0.8317
336,Waveform 1,1,149337,149340,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2637,NA,211.779,whine,bobof_whine,0.9869
336,Spectrogram 1,1,149337,149340,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2637,-43.78,NA,whine,bobof_whine,0.9869
337,Waveform 1,1,149340,149343,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2640,NA,102.806,whine,bobof_whine,0.9225
337,Spectrogram 1,1,149340,149343,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2640,-50.08,NA,whine,bobof_whine,0.9225
338,Waveform 1,1,149346,149349,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2646,NA,160.485,whine,bobof_whine,0.9556
338,Spectrogram 1,1,149346,149349,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2646,-46.2,NA,whine,bobof_whine,0.9556
339,Waveform 1,1,149349,149352,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2649,NA,109.31,whine,bobof_whine,0.9211
339,Spectrogram 1,1,149349,149352,D:\Shelburne\May\Sensor 12\20250525\20250525_110000.WAV,2649,-49.49,NA,whine,bobof_whine,0.9211
340,Waveform 1,1,149841,149844,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,441,NA,138.311,whine,bobof_whine,0.8963
340,Spectrogram 1,1,149841,149844,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,441,-47.49,NA,whine,bobof_whine,0.8963
341,Waveform 1,1,150174,150177,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,774,NA,132.186,whine,bobof_whine,0.756
341,Spectrogram 1,1,150174,150177,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,774,-47.89,NA,whine,bobof_whine,0.756
342,Waveform 1,1,150213,150216,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,813,NA,345.171,whine,bobof_whine,0.8048
342,Spectrogram 1,1,150213,150216,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,813,-39.53,NA,whine,bobof_whine,0.8048
343,Waveform 1,1,150216,150219,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,816,NA,157.581,whine,bobof_whine,0.9536
343,Spectrogram 1,1,150216,150219,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,816,-46.38,NA,whine,bobof_whine,0.9536
344,Waveform 1,1,150219,150222,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,819,NA,132.9,whine,bobof_whine,0.8109
344,Spectrogram 1,1,150219,150222,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,819,-47.99,NA,whine,bobof_whine,0.8109
345,Waveform 1,1,150285,150288,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,885,NA,139.284,whine,bobof_whine,0.8622
345,Spectrogram 1,1,150285,150288,D:\Shelburne\May\Sensor 12\20250525\20250525_120000.WAV,885,-47.46,NA,whine,bobof_whine,0.8622
346,Waveform 1,1,152184,152187,D:\Shelburne\May\Sensor 12\20250525\20250525_130000.WAV,84,NA,189.536,whine,bobof_whine,0.9015
346,Spectrogram 1,1,152184,152187,D:\Shelburne\May\Sensor 12\20250525\20250525_130000.WAV,84,-44.76,NA,whine,bobof_whine,0.9015
347,Waveform 1,1,157293,157296,D:\Shelburne\May\Sensor 12\20250525\20250525_140000.WAV,2493,NA,94.82,whine,bobof_whine,0.7922
347,Spectrogram 1,1,157293,157296,D:\Shelburne\May\Sensor 12\20250525\20250525_140000.WAV,2493,-50.73,NA,whine,bobof_whine,0.7922
348,Waveform 1,1,158379,158382,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,879,NA,159.641,whine,bobof_whine,0.9785
348,Spectrogram 1,1,158379,158382,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,879,-46.25,NA,whine,bobof_whine,0.9785
349,Waveform 1,1,158382,158385,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,882,NA,139.741,whine,bobof_whine,0.9853
349,Spectrogram 1,1,158382,158385,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,882,-47.39,NA,whine,bobof_whine,0.9853
350,Waveform 1,1,159837,159840,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2337,NA,149.536,whine,bobof_whine,0.9759
350,Spectrogram 1,1,159837,159840,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2337,-46.83,NA,whine,bobof_whine,0.9759
351,Waveform 1,1,160017,160020,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2517,NA,116.677,whine,bobof_whine,0.876
351,Spectrogram 1,1,160017,160020,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2517,-48.95,NA,whine,bobof_whine,0.876
352,Waveform 1,1,160023,160026,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2523,NA,294.139,whine,bobof_whine,0.7532
352,Spectrogram 1,1,160023,160026,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2523,-40.96,NA,whine,bobof_whine,0.7532
353,Waveform 1,1,160086,160089,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2586,NA,108.402,whine,bobof_whine,0.8808
353,Spectrogram 1,1,160086,160089,D:\Shelburne\May\Sensor 12\20250525\20250525_150000.WAV,2586,-49.59,NA,whine,bobof_whine,0.8808
354,Waveform 1,1,162396,162399,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2196,NA,124.495,whine,bobof_whine,0.8318
354,Spectrogram 1,1,162396,162399,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2196,-48.42,NA,whine,bobof_whine,0.8318
355,Waveform 1,1,162399,162402,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2199,NA,159.601,whine,bobof_whine,0.892
355,Spectrogram 1,1,162399,162402,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2199,-46.22,NA,whine,bobof_whine,0.892
356,Waveform 1,1,162414,162417,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2214,NA,98.988,whine,bobof_whine,0.852
356,Spectrogram 1,1,162414,162417,D:\Shelburne\May\Sensor 12\20250525\20250525_200000.WAV,2214,-50.38,NA,whine,bobof_whine,0.852
357,Waveform 1,1,163092,163095,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,192,NA,118.868,whine,bobof_whine,0.8732
357,Spectrogram 1,1,163092,163095,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,192,-48.8,NA,whine,bobof_whine,0.8732
358,Waveform 1,1,163104,163107,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,204,NA,1535.659,whine,bobof_whine,0.8905
358,Spectrogram 1,1,163104,163107,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,204,-26.62,NA,whine,bobof_whine,0.8905
359,Waveform 1,1,163143,163146,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,243,NA,163.19,whine,bobof_whine,0.8649
359,Spectrogram 1,1,163143,163146,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,243,-46.05,NA,whine,bobof_whine,0.8649
360,Waveform 1,1,163722,163725,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,822,NA,115.013,whine,bobof_whine,0.8387
360,Spectrogram 1,1,163722,163725,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,822,-49.09,NA,whine,bobof_whine,0.8387
361,Waveform 1,1,163746,163749,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,846,NA,161.139,whine,bobof_whine,0.9389
361,Spectrogram 1,1,163746,163749,D:\Shelburne\May\Sensor 12\20250525\20250525_210000.WAV,846,-46.16,NA,whine,bobof_whine,0.9389
362,Waveform 1,1,166410,166413,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,810,NA,289.074,whine,bobof_whine,0.9422
362,Spectrogram 1,1,166410,166413,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,810,-41.08,NA,whine,bobof_whine,0.9422
363,Waveform 1,1,166413,166416,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,813,NA,195.819,whine,bobof_whine,0.9233
363,Spectrogram 1,1,166413,166416,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,813,-44.47,NA,whine,bobof_whine,0.9233
364,Waveform 1,1,168135,168138,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2535,NA,140.996,whine,bobof_whine,0.7657
364,Spectrogram 1,1,168135,168138,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2535,-47.32,NA,whine,bobof_whine,0.7657
365,Waveform 1,1,168141,168144,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2541,NA,119.311,whine,bobof_whine,0.7573
365,Spectrogram 1,1,168141,168144,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2541,-48.76,NA,whine,bobof_whine,0.7573
366,Waveform 1,1,168165,168168,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2565,NA,83.134,whine,bobof_whine,0.9269
366,Spectrogram 1,1,168165,168168,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2565,-51.89,NA,whine,bobof_whine,0.9269
367,Waveform 1,1,168186,168189,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2586,NA,185.883,whine,bobof_whine,0.9393
367,Spectrogram 1,1,168186,168189,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2586,-44.93,NA,whine,bobof_whine,0.9393
368,Waveform 1,1,168192,168195,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2592,NA,297.055,whine,bobof_whine,0.8768
368,Spectrogram 1,1,168192,168195,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2592,-40.84,NA,whine,bobof_whine,0.8768
369,Waveform 1,1,168195,168198,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2595,NA,244.312,whine,bobof_whine,0.7766
369,Spectrogram 1,1,168195,168198,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2595,-42.55,NA,whine,bobof_whine,0.7766
370,Waveform 1,1,168210,168213,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2610,NA,432.59,whine,bobof_whine,0.9338
370,Spectrogram 1,1,168210,168213,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2610,-37.6,NA,whine,bobof_whine,0.9338
371,Waveform 1,1,168219,168222,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2619,NA,270.027,whine,bobof_whine,0.9731
371,Spectrogram 1,1,168219,168222,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2619,-41.69,NA,whine,bobof_whine,0.9731
372,Waveform 1,1,168279,168282,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2679,NA,286.814,whine,bobof_whine,0.9406
372,Spectrogram 1,1,168279,168282,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2679,-41.16,NA,whine,bobof_whine,0.9406
373,Waveform 1,1,168291,168294,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2691,NA,99.58,whine,bobof_whine,0.8533
373,Spectrogram 1,1,168291,168294,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2691,-50.29,NA,whine,bobof_whine,0.8533
374,Waveform 1,1,168294,168297,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2694,NA,160.251,whine,bobof_whine,0.9571
374,Spectrogram 1,1,168294,168297,D:\Shelburne\May\Sensor 12\20250526\20250526_090001.WAV,2694,-46.19,NA,whine,bobof_whine,0.9571
375,Waveform 1,1,169583,169586,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1284,NA,234.032,whine,bobof_whine,0.9371
375,Spectrogram 1,1,169583,169586,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1284,-42.93,NA,whine,bobof_whine,0.9371
376,Waveform 1,1,169586,169589,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1287,NA,191.539,whine,bobof_whine,0.9042
376,Spectrogram 1,1,169586,169589,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1287,-44.66,NA,whine,bobof_whine,0.9042
377,Waveform 1,1,169592,169595,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1293,NA,591.879,whine,bobof_whine,0.9855
377,Spectrogram 1,1,169592,169595,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1293,-34.87,NA,whine,bobof_whine,0.9855
378,Waveform 1,1,169607,169610,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1308,NA,243.429,whine,bobof_whine,0.9745
378,Spectrogram 1,1,169607,169610,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1308,-42.58,NA,whine,bobof_whine,0.9745
379,Waveform 1,1,169640,169643,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1341,NA,446.843,whine,bobof_whine,0.9679
379,Spectrogram 1,1,169640,169643,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1341,-37.3,NA,whine,bobof_whine,0.9679
380,Waveform 1,1,169643,169646,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1344,NA,457.161,whine,bobof_whine,0.9857
380,Spectrogram 1,1,169643,169646,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1344,-37.11,NA,whine,bobof_whine,0.9857
381,Waveform 1,1,169646,169649,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1347,NA,216.097,whine,bobof_whine,0.9782
381,Spectrogram 1,1,169646,169649,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1347,-43.61,NA,whine,bobof_whine,0.9782
382,Waveform 1,1,169652,169655,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1353,NA,376.05,whine,bobof_whine,0.9295
382,Spectrogram 1,1,169652,169655,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1353,-38.8,NA,whine,bobof_whine,0.9295
383,Waveform 1,1,169655,169658,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1356,NA,389.386,whine,bobof_whine,0.9661
383,Spectrogram 1,1,169655,169658,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1356,-38.5,NA,whine,bobof_whine,0.9661
384,Waveform 1,1,169658,169661,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1359,NA,500.236,whine,bobof_whine,0.9952
384,Spectrogram 1,1,169658,169661,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1359,-36.33,NA,whine,bobof_whine,0.9952
385,Waveform 1,1,169661,169664,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1362,NA,311.05,whine,bobof_whine,0.9388
385,Spectrogram 1,1,169661,169664,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1362,-40.44,NA,whine,bobof_whine,0.9388
386,Waveform 1,1,169664,169667,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1365,NA,404.86,whine,bobof_whine,0.9875
386,Spectrogram 1,1,169664,169667,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1365,-38.16,NA,whine,bobof_whine,0.9875
387,Waveform 1,1,169667,169670,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1368,NA,323.019,whine,bobof_whine,0.9611
387,Spectrogram 1,1,169667,169670,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1368,-40.13,NA,whine,bobof_whine,0.9611
388,Waveform 1,1,169673,169676,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1374,NA,645.721,whine,bobof_whine,0.9784
388,Spectrogram 1,1,169673,169676,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1374,-34.12,NA,whine,bobof_whine,0.9784
389,Waveform 1,1,169676,169679,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1377,NA,323.736,whine,bobof_whine,0.9866
389,Spectrogram 1,1,169676,169679,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,1377,-40.1,NA,whine,bobof_whine,0.9866
390,Waveform 1,1,170792,170795,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2493,NA,183.444,whine,bobof_whine,0.956
390,Spectrogram 1,1,170792,170795,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2493,-45.03,NA,whine,bobof_whine,0.956
391,Waveform 1,1,170831,170834,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2532,NA,139.791,whine,bobof_whine,0.7758
391,Spectrogram 1,1,170831,170834,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2532,-47.38,NA,whine,bobof_whine,0.7758
392,Waveform 1,1,170840,170843,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2541,NA,84.401,whine,bobof_whine,0.8367
392,Spectrogram 1,1,170840,170843,D:\Shelburne\May\Sensor 12\20250526\20250526_110000.WAV,2541,-51.81,NA,whine,bobof_whine,0.8367
393,Waveform 1,1,173543,173546,D:\Shelburne\May\Sensor 12\20250526\20250526_120000.WAV,2544,NA,218.431,whine,bobof_whine,0.9519
393,Spectrogram 1,1,173543,173546,D:\Shelburne\May\Sensor 12\20250526\20250526_120000.WAV,2544,-43.53,NA,whine,bobof_whine,0.9519
394,Waveform 1,1,173546,173549,D:\Shelburne\May\Sensor 12\20250526\20250526_120000.WAV,2547,NA,212.68,whine,bobof_whine,0.8034
394,Spectrogram 1,1,173546,173549,D:\Shelburne\May\Sensor 12\20250526\20250526_120000.WAV,2547,-43.76,NA,whine,bobof_whine,0.8034
395,Waveform 1,1,174077,174080,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,378,NA,138.458,whine,bobof_whine,0.9751
395,Spectrogram 1,1,174077,174080,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,378,-47.49,NA,whine,bobof_whine,0.9751
396,Waveform 1,1,174089,174092,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,390,NA,145.192,whine,bobof_whine,0.9089
396,Spectrogram 1,1,174089,174092,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,390,-47.06,NA,whine,bobof_whine,0.9089
397,Waveform 1,1,174497,174500,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,798,NA,102.639,whine,bobof_whine,0.7686
397,Spectrogram 1,1,174497,174500,D:\Shelburne\May\Sensor 12\20250526\20250526_130000.WAV,798,-50.07,NA,whine,bobof_whine,0.7686
398,Waveform 1,1,176690,176693,D:\Shelburne\May\Sensor 12\20250526\20250526_140000.WAV,291,NA,182.666,whine,bobof_whine,0.7557
398,Spectrogram 1,1,176690,176693,D:\Shelburne\May\Sensor 12\20250526\20250526_140000.WAV,291,-45.06,NA,whine,bobof_whine,0.7557
399,Waveform 1,1,180485,180488,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1386,NA,87.799,whine,bobof_whine,0.8538
399,Spectrogram 1,1,180485,180488,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1386,-51.44,NA,whine,bobof_whine,0.8538
400,Waveform 1,1,180488,180491,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1389,NA,83.326,whine,bobof_whine,0.7891
400,Spectrogram 1,1,180488,180491,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1389,-51.89,NA,whine,bobof_whine,0.7891
401,Waveform 1,1,180491,180494,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1392,NA,109.531,whine,bobof_whine,0.8939
401,Spectrogram 1,1,180491,180494,D:\Shelburne\May\Sensor 12\20250526\20250526_150000.WAV,1392,-49.52,NA,whine,bobof_whine,0.8939
402,Waveform 1,1,182543,182546,D:\Shelburne\May\Sensor 12\20250527\20250527_090001.WAV,744,NA,207.968,whine,bobof_whine,0.8755
402,Spectrogram 1,1,182543,182546,D:\Shelburne\May\Sensor 12\20250527\20250527_090001.WAV,744,-43.96,NA,whine,bobof_whine,0.8755
403,Waveform 1,1,182546,182549,D:\Shelburne\May\Sensor 12\20250527\20250527_090001.WAV,747,NA,155.776,whine,bobof_whine,0.8444
